id	prompt	waveId	transcription	recResult	language	meaning	edition	category
ST1-6191	Sag: Ich möchte am Mittwochabend abreisen	6191	i want to leave on wednesday*z evening	i want to leave on wednesday evening	1	1	ST1	A
ST1-6202	Sag: Ich möchte um 17 Uhr morgen abreisen	6202	i want to leave tomorrow at five o'clock	i want to leave tomorrow at five o'clock	1	1	ST1	A
ST1-6209	Sag: Ich möchte um 19 Uhr morgen abreisen	6209	i want to leave tomorrow at seven o'clock	i want to leave tomorrow at seven o'clock	1	1	ST1	A
ST1-6218	Sag: Ich möchte um 19 Uhr morgen abreisen	6218	i want to leave tomorrow at seven o'clock	i want to leave tomorrow at seven o'clock	1	1	ST1	A
ST1-6224	Sag: Ich möchte um 16 Uhr morgen abreisen	6224	i want to leave tomorrow at four o'clock	i want to leave tomorrow at four o'clock	1	1	ST1	A
ST1-6228	Sag: Ich möchte am Mittwochabend abreisen	6228	i want to leave wednesday evening	i want to leave wednesday evening	1	1	ST1	A
ST1-6347	Sag: Ich möchte mit Kreditkarte bezahlen	6347	can i pay by credit card	can i pay by credit card	1	1	ST1	A
ST1-6374	Sag: Ich möchte morgen abreisen	6374	i would like to leave tomorrow	i would like to leave tomorrow	1	1	ST1	A
ST1-6437	Sag: Ich möchte mit Visa bezahlen	6437	can i pay with visa	can i pay with visa	1	1	ST1	A
ST1-6447	Sag: Ich möchte mit Visa bezahlen	6447	can i pay with visa	can i pay with visa	1	1	ST1	A
ST1-6449	Sag: Ich möchte mit Euros bezahlen	6449	can i pay with euros	can i pay with euros	1	1	ST1	A
ST1-6458	Sag: Ich möchte um 10 Uhr morgen abreisen	6458	i want to leave at ten o'clock tomorrow	i want to leave at ten o'clock tomorrow	1	1	ST1	A
ST1-6464	Sag: Ich möchte am Samstag abreisen	6464	i would like to leave on saturday	i would like to leave on saturday	1	1	ST1	A
ST1-6472	Sag: Ich möchte mit Visa bezahlen	6472	can i pay with visa	can i pay with visa	1	1	ST1	A
ST1-6473	Sag: Ich möchte mit Schweizer Franken bezahlen	6473	can i pay with swi*a swiss*z francs	can i pay with swiss francs	1	1	ST1	A
ST1-6482	Sag: Ich möchte um 8 Uhr morgen abreisen	6482	i want to leave at eight o'clock tomorrow	i want to leave at eight o'clock tomorrow	1	1	ST1	A
ST1-6487	Sag: Ich möchte am Sonntagnachmittag abreisen	6487	i would like to leave on sunday afternoon	i would like to leave on sunday afternoon	1	1	ST1	A
ST1-6491	Sag: Ich möchte mit Kreditkarte bezahlen	6491	can i p*a pay by credit card	can i pay by credit card	1	1	ST1	A
ST1-6492	Sag: Ich möchte mit Euros bezahlen	6492	can i pay with euros	can i pay with euros	1	1	ST1	A
ST1-6495	Sag: Ich möchte mit Mastercard bezahlen	6495	can i pay by mastercard	can i pay by mastercard	1	1	ST1	A
ST1-6535	Sag: Ich möchte mit Kreditkarte bezahlen	6535	can i pay by credit card	can i pay by credit card	1	1	ST1	A
ST1-6544	Sag: Ich möchte mit Kreditkarte bezahlen	6544	can i pay by credit card	can i pay by credit card	1	1	ST1	A
ST1-6547	Sag: Ich möchte um 16 Uhr morgen abreisen	6547	i would like to leave tomorrow uh at four	i would like to leave tomorrow uh at four	1	1	ST1	A
ST1-6558	Sag: Ich möchte mit Visa bezahlen	6558	can i pay with visa*z	can i pay with visa	1	1	ST1	A
ST1-6559	Sag: Ich möchte mit Euros bezahlen	6559	can i pay with euros	can i pay with euros	1	1	ST1	A
ST1-6572	Sag: Ich möchte mit Visa bezahlen	6572	can i pay with visa	can i pay with visa	1	1	ST1	A
ST1-6620	Sag: Ich möchte mit Mastercard bezahlen	6620	can i pay by mastercard	can i pay by mastercard	1	1	ST1	A
ST1-6631	Sag: Ich möchte am Samstagnachmittag abreisen	6631	i would like to leave on saturday afternoon	i would like to leave on saturday afternoon	1	1	ST1	A
ST1-6649	Sag: Ich möchte mit Kreditkarte bezahlen	6649	can i pay by credit card	can i pay by credit card	1	1	ST1	A
ST1-6666	Sag: Ich möchte um 13 Uhr morgen abreisen	6666	i would like to leave tomorrow at one p m	i would like to leave tomorrow at one p m	1	1	ST1	A
ST1-6705	Sag: Ich möchte mit Visa bezahlen	6705	um i want to pay with visa	i want to pay with visa	1	1	ST1	A
ST1-6706	Sag: Ich möchte mit Visa bezahlen	6706	i want to pay with visa	i want to pay with visa	1	1	ST1	A
ST1-6707	Sag: Ich möchte mit Visa bezahlen	6707	i i i want to pay with visa	i want to pay with visa	1	1	ST1	A
ST1-6716	Sag: Ich möchte um 18 Uhr morgen abreisen	6716	i want to leave at six o'clock tomorrow	i want to leave at six o'clock tomorrow	1	1	ST1	A
ST1-6721	Sag: Ich möchte am Samstagabend abreisen	6721	i want to leave on saturday night	i want to leave on saturday night	1	1	ST1	A
ST1-6722	Sag: Ich möchte am Samstagabend abreisen	6722	i want to leave on saturday night	i want to leave on saturday night	1	1	ST1	A
ST1-6729	Sag: Ich möchte am Montag abreisen	6729	i want to leave on monday	i want to leave on monday	1	1	ST1	A
ST1-6733	Sag: Ich möchte um 19 Uhr morgen abreisen	6733	i want to leave at seven o'clock tomorrow	i want to leave at seven o'clock tomorrow	1	1	ST1	A
ST1-6734	Sag: Ich möchte um 19 Uhr morgen abreisen	6734	i want to leave tomorrow at seven o'clock	i want to leave tomorrow at seven o'clock	1	1	ST1	A
ST1-6770	Sag: Ich möchte mit Visa bezahlen	6770	can i pay with visa*z	can i pay with visa	1	1	ST1	A
ST1-6797	Sag: Ich möchte um 10 Uhr morgen abreisen	6797	i would like to leave tomorrow at ten a m	i would like to leave tomorrow at ten a m	1	1	ST1	A
ST1-6813	Sag: Ich möchte mit Visa bezahlen	6813	i would like to pay with visa	i would like to pay with visa	1	1	ST1	A
ST1-6814	Sag: Ich möchte mit Dollars bezahlen	6814	i would like to pay with dollars	i would like to pay with dollars	1	1	ST1	A
ST1-6822	Sag: Ich möchte mit Kreditkarte bezahlen	6822	i would like to pay with a credit*z card	i would like to pay with a credit card	1	1	ST1	A
ST1-6823	Sag: Ich möchte mit Kreditkarte bezahlen	6823	i would like to pay with a credit*z card	i would like to pay with the credit card	1	1	ST1	A
ST1-6847	Sag: Ich möchte mit Visa bezahlen	6847	i will i would like to pay with visa	i will i would like to pay with visa	1	1	ST1	A
ST1-6878	Sag: Ich möchte am Freitagabend gehen	6878	i would like to go on friday evening	i would like to go on friday evening	1	1	ST1	A
ST1-6882	Sag: Ich möchte in der neunten Reihe sitzen	6882	i would like to sit in the ninth row	i would like to sit in the ninth row	1	1	ST1	A
ST1-6887	Sag: Ich möchte morgen Abend gehen	6887	i would like to go to the musical tomorrow evening	i would like to go to the musical tomorrow evening	1	1	ST1	A
ST1-6888	Sag: Ich möchte morgen Abend gehen	6888	i would like to go tomorrow evening	i would like to go tomorrow evening	1	1	ST1	A
ST1-6891	Sag: Ich möchte in der zweiten Reihe sitzen	6891	i would like to sit in the second row	i would like to sit in the second row	1	1	ST1	A
ST1-6949	Sag: Ich möchte mit Mastercard bezahlen	6949	i want to pay with mastercard	i want to pay with mastercard	1	1	ST1	A
ST1-6951	Sag: Ich möchte mit Mastercard bezahlen	6951	i want to pay with mastercard	i want to pay with mastercard	1	1	ST1	A
ST1-6956	Sag: Ich möchte mit Postkarte bezahlen	6956	i want to pay with post card	i want to pay with post card	1	1	ST1	A
ST1-7087	Sag: Ich möchte mit Visa bezahlen	7087	i would like to pay by visa*z	i would like to pay by visa	1	1	ST1	A
ST1-7099	Sag: Ich möchte mit Postkarte bezahlen	7099	i would like to pay with post card	i would like to pay with post card	1	1	ST1	A
ST1-7103	Sag: Ich möchte am Sonntagnachmittag abreisen	7103	i would like to leave on sunday afternoon	i would like to leave on sunday afternoon	1	1	ST1	A
ST1-7116	Sag: Ich möchte mit Visa bezahlen	7116	i want to pay with visa*z	i want to pay with visa	1	1	ST1	A
ST1-7120	Sag: Ich möchte in der vierten Reihe sitzen	7120	i would like to sit in the fourth row	i would like to sit in the fourth row	1	1	ST1	A
ST1-7134	Sag: Ich möchte mit Visa bezahlen	7134	i would like to pay with visa*z	i would like to pay with visa	1	1	ST1	A
ST1-7140	Sag: Ich möchte mit Postkarte bezahlen	7140	i would like to pay with post card	i would like to pay with post card	1	1	ST1	A
ST1-7141	Sag: Ich möchte mit Postkarte bezahlen	7141	i would like to pay by post card	i would like to pay by post card	1	1	ST1	A
ST1-7142	Sag: Ich möchte mit Schweizer Franken bezahlen	7142	i would like to pay with swiss swiss francs*z	i would like to pay with swiss swiss francs	1	1	ST1	A
ST1-7161	Sag: Ich möchte am Freitagnachmittag abreisen	7161	i would like to leave on friday afternoon	i would like to leave on friday afternoon	1	1	ST1	A
ST1-7162	Sag: Ich möchte am Freitagnachmittag abreisen	7162	i would like to leave on friday afternoon	i would like to leave on friday afternoon	1	1	ST1	A
ST1-7192	Sag: Ich möchte mit Schweizer Franken bezahlen	7192	can i pay with swiss francs	can i pay with swiss francs	1	1	ST1	A
ST1-7246	Sag: Ich möchte mit Mastercard bezahlen	7246	i want to pay with mastercard	i want to pay with mastercard	1	1	ST1	A
ST1-7255	Sag: Ich möchte mit Mastercard bezahlen	7255	i would like to pay with mastercard	i would like to pay with mastercard	1	1	ST1	A
ST1-7270	Sag: Ich möchte mit Kreditkarte bezahlen	7270	i want to pay with credit card	i want to pay with credit card	1	1	ST1	A
ST1-7271	Sag: Ich möchte mit Kreditkarte bezahlen	7271	can i pay with by credit card	can i pay with by credit card	1	1	ST1	A
ST1-7272	Sag: Ich möchte mit Euros bezahlen	7272	i would like to pay pay with euros	i would like to pay with euros	1	1	ST1	A
ST1-7284	Sag: Ich möchte mit Postkarte bezahlen	7284	i want to pay with post card	i want to pay with post card	1	1	ST1	A
ST1-7286	Sag: Ich möchte mit Postkarte bezahlen	7286	i would like to pay by post card	i would like to pay by post card	1	1	ST1	A
ST1-7300	Sag: Ich möchte mit Visa bezahlen	7300	i'd like to pay with visa	i'd like to pay with visa	1	1	ST1	A
ST1-7301	Sag: Ich möchte mit Schweizer Franken bezahlen	7301	i'd like to pay with swiss francs	i'd like to pay with swiss francs	1	1	ST1	A
ST1-7302	Sag: Ich möchte mit Schweizer Franken bezahlen	7302	i'd like to pay with swiss francs	i'd like to pay with swiss francs	1	1	ST1	A
ST1-7319	Sag: Ich möchte mit Postkarte bezahlen	7319	i would like to pay by post*z card	i would like to pay by post card	1	1	ST1	A
ST1-7321	Sag: Ich möchte mit Euros bezahlen	7321	can i pay with euros	can i pay with euros	1	1	ST1	A
ST1-7331	Sag: Ich möchte um 8 Uhr morgen abreisen	7331	i want to leave at eight o'clock tomorrow	i want to leave at eight o'clock tomorrow	1	1	ST1	A
ST1-7341	Sag: Ich möchte mit Visa bezahlen	7341	i want to pay with visa*z	i want to pay with visa	1	1	ST1	A
ST1-7342	Sag: Ich möchte mit Visa bezahlen	7342	can i pay pay with visa	can i pay pay with visa	1	1	ST1	A
ST1-7343	Sag: Ich möchte mit Schweizer Franken bezahlen	7343	i want to pay with swiss francs	i want to pay with swiss francs	1	1	ST1	A
ST1-7344	Sag: Ich möchte mit Schweizer Franken bezahlen	7344	can i pay with swiss francs	can i pay with swiss francs	1	1	ST1	A
ST1-7349	Sag: Ich möchte mit Schweizer Franken bezahlen	7349	i would like to pay with swiss francs*z	i would like to pay with swiss francs	1	1	ST1	A
ST1-7375	Sag: Ich möchte mit Visa bezahlen	7375	i want to pay with visa	i want to pay with visa	1	1	ST1	A
ST1-7376	Sag: Ich möchte mit Visa bezahlen	7376	can i pay with visa	can i pay with visa	1	1	ST1	A
ST1-7404	Sag: Ich möchte in der Mitte sitzen	7404	i would like to sit in the middle	i would like to sit in the middle	1	1	ST1	A
ST1-7420	Sag: Ich möchte mit Postkarte bezahlen	7420	i would like to pay by post card	i would like to pay by post card	1	1	ST1	A
ST1-7424	Sag: Ich möchte mit Visa bezahlen	7424	i would like to pay with visa*z	i would like to pay with visa	1	1	ST1	A
ST1-7428	Sag: Ich möchte mit Mastercard bezahlen	7428	i want to pay with mastercard	i want to pay with mastercard	1	1	ST1	A
ST1-7440	Sag: Ich möchte mit Postkarte bezahlen	7440	i want to pay with post card	i want to pay with post card	1	1	ST1	A
ST1-7441	Sag: Ich möchte mit Schweizer Franken bezahlen	7441	i want to pay with swiss francs*z	i want to pay with swiss francs	1	1	ST1	A
ST1-7442	Sag: Ich möchte mit Schweizer Franken bezahlen	7442	i would like to pay with swiss francs*z	i would like to pay with swiss francs	1	1	ST1	A
ST1-7451	Sag: Ich möchte mit Postkarte bezahlen	7451	i want to pay with post card	i want to pay with post card	1	1	ST1	A
ST1-7452	Sag: Ich möchte mit Euros bezahlen	7452	i want to pay with euros	i want to pay with euros	1	1	ST1	A
ST1-7459	Sag: Ich möchte mit Mastercard bezahlen	7459	i want to pay with mastercard	i want to pay with mastercard	1	1	ST1	A
ST1-7466	Sag: Ich möchte mit Postkarte bezahlen	7466	i want to pay with post*z card	i want to pay with post card	1	1	ST1	A
ST1-7484	Sag: Ich möchte am Dienstagabend abreisen	7484	i want to leave on tuesday evening	i want to leave on tuesday evening	1	1	ST1	A
ST1-7493	Sag: Ich möchte am Sonntag abreisen	7493	i would like to leave on sunday	i would like to leave on sunday	1	1	ST1	A
ST1-7523	Sag: Ich möchte am Sonntagmorgen abreisen	7523	i want to leave on sunday morning	i want to leave on sunday morning	1	1	ST1	A
ST1-7566	Sag: Ich möchte mit Mastercard bezahlen	7566	can i pay by mastercard	can i pay by mastercard	1	1	ST1	A
ST1-7575	Sag: Ich möchte mit Visa bezahlen	7575	can i pay with visa*z	can i pay with visa	1	1	ST1	A
ST1-7587	Sag: Ich möchte mit Postkarte bezahlen	7587	i would*z like to pay by post card	i would like to pay by post card	1	1	ST1	A
ST1-7599	Sag: Ich möchte mit Postkarte bezahlen	7599	i would i would like to pay by post card	i would i would like to pay by post card	1	1	ST1	A
ST1-7600	Sag: Ich möchte mit Postkarte bezahlen	7600	i would like to pay by post card	i would like to pay by post card	1	1	ST1	A
ST1-7620	Sag: Ich möchte in der achten Reihe sitzen	7620	i want to sit in the eight row	i want to sit in the eighth row	1	1	ST1	A
ST1-7624	Sag: Ich möchte mit Visa bezahlen	7624	can i pay with visa	can i pay with visa	1	1	ST1	A
ST1-7625	Sag: Ich möchte mit Visa bezahlen	7625	can i pay with visa	can i pay with visa	1	1	ST1	A
ST1-7626	Sag: Ich möchte mit Pfund bezahlen	7626	can i pay with pounds	can i pay with pounds	1	1	ST1	A
ST1-7672	Sag: Ich möchte mit Mastercard bezahlen	7672	can i pay with ma*a master card	can i pay with ma master card	1	1	ST1	A
ST1-7685	Sag: Ich möchte mit Postkarte bezahlen	7685	i would*z like to pay by post card	i would like to pay by post card	1	1	ST1	A
ST1-7697	Sag: Ich möchte mit Mastercard bezahlen	7697	i want to pay with mastercard	i want to pay with mastercard	1	1	ST1	A
ST1-7702	Sag: Ich möchte mit Visa bezahlen	7702	i want to pay with visa	i want to pay with visa	1	1	ST1	A
ST1-7703	Sag: Ich möchte mit Schweizer Franken bezahlen	7703	i want to pay with swiss francs	i want to pay with swiss francs	1	1	ST1	A
ST1-7704	Sag: Ich möchte mit Schweizer Franken bezahlen	7704	i want to pay with swiss francs	i want to pay with swiss francs	1	1	ST1	A
ST1-7705	Sag: Ich möchte mit Schweizer Franken bezahlen	7705	i want to pay with swiss francs	i want to pay with swiss francs	1	1	ST1	A
ST1-7764	Sag: Ich möchte um 21 Uhr morgen abreisen	7764	i want to leave at nine o'clock tomorrow	i want to leave at nine o'clock tomorrow	1	1	ST1	A
ST1-7772	Sag: Ich möchte mit Visa bezahlen	7772	can i pay with visa*z	can i pay with visa	1	1	ST1	A
ST1-7774	Sag: Ich möchte mit Euros bezahlen	7774	can i pay with euros	can i pay with euros	1	1	ST1	A
ST1-7784	Sag: Ich möchte mit Postkarte bezahlen	7784	i would like to pay by post card	i would like to pay by post card	1	1	ST1	A
ST1-7840	Sag: Ich möchte in der achten Reihe sitzen	7840	i want to sit in the eight row	i want to sit in the eighth row	1	1	ST1	A
ST1-7847	Sag: Ich möchte in der neunten Reihe sitzen	7847	i would like to sit in the ninth row	i would like to sit in the ninth row	1	1	ST1	A
ST1-7852	Sag: Ich möchte am Montagabend gehen	7852	i would like go on monday evening	i would like to go on monday evening	1	1	ST1	A
ST1-7857	Sag: Ich möchte in der zweiten Reihe sitzen	7857	i would like to sit in the second row	i would like to sit in the second row	1	1	ST1	A
ST1-7862	Sag: Ich möchte am Dienstag abreisen	7862	i would like to leave on tuesday	i would like to leave on tuesday	1	1	ST1	A
ST1-7951	Sag: Ich möchte mit Kreditkarte bezahlen	7951	i would like pay with credit card	i would like pay with credit card	1	1	ST1	A
ST1-8063	Sag: Ich möchte in der fünften Reihe sitzen	8063	i would like to sit in the fifth row*z	i would like to sit in the fifth row	1	1	ST1	A
ST1-8089	Sag: Ich möchte mit Postkarte bezahlen	8089	i would like to pay by post card	i would like to pay by post card	1	1	ST1	A
ST1-8096	Sag: Ich möchte mit Mastercard bezahlen	8096	can i pay by mastercard	can i pay by mastercard	1	1	ST1	A
ST1-8146	Sag: Ich möchte mit Visa bezahlen	8146	can i pay by visa	can i pay by visa	1	1	ST1	A
ST1-8148	Sag: Ich möchte mit Euros bezahlen	8148	can i pay with euros	can i pay with euros	1	1	ST1	A
ST1-8171	Sag: Ich möchte um 20 Uhr morgen abreisen	8171	i want to leave at eight o'clock tomorrow	i want to leave at eight o'clock tomorrow	1	1	ST1	A
ST1-8172	Sag: Ich möchte um 20 Uhr morgen abreisen	8172	i want to leave at eight o'clock tomorrow	i want to leave at eight o'clock tomorrow	1	1	ST1	A
ST1-8173	Sag: Ich möchte um 20 Uhr morgen abreisen	8173	i want to leave at eight o'clock tomorrow	i want to leave at eight o'clock tomorrow	1	1	ST1	A
ST1-8206	Sag: Ich möchte mit Mastercard bezahlen	8206	i would like to ha pay with the mastercard	i would like to ha pay with mastercard	1	1	ST1	A
ST1-8213	Sag: Ich möchte morgen abreisen	8213	i would like to leave tomorrow	i would like to leave tomorrow	1	1	ST1	A
ST1-8222	Sag: Ich möchte mit Schweizer Franken bezahlen	8222	i would like to pay with swiss francs	i would like to pay with swiss francs	1	1	ST1	A
ST1-8223	Sag: Ich möchte mit Schweizer Franken bezahlen	8223	can i pay with swiss francs	can i pay with swiss francs	1	1	ST1	A
ST1-8231	Sag: Ich möchte mit Euros bezahlen	8231	i would like to pay with euros	i would like to pay with euros	1	1	ST1	A
ST1-8234	Sag: Ich möchte am Montagnachmittag abreisen	8234	i would like to leave on monday afternoon	i would like to leave on monday afternoon	1	1	ST1	A
ST1-8256	Sag: Ich möchte in der Mitte sitzen	8256	i would like to sit in the middle	i would like to sit in the middle	1	1	ST1	A
ST1-8281	Sag: Ich möchte mit Visa bezahlen	8281	can i pay with visa*z visa	can i pay with visa	1	1	ST1	A
ST1-8285	Sag: Ich möchte nächste Woche abreisen	8285	i want*z to leave*z to leave next week	i want to leave to leave next week	1	1	ST1	A
ST1-8286	Sag: Ich möchte nächste Woche abreisen	8286	i would*z like to leave next week	i would like to leave next week	1	1	ST1	A
ST1-8299	Sag: Ich möchte mit Postkarte bezahlen	8299	i would*z like to pl*a pay by post card	i would like to pay by post card	1	1	ST1	A
ST1-8303	Sag: Ich möchte am Donnerstagabend gehen	8303	i would like to go on thursday evening*z	i would like to go on thursday evening	1	1	ST1	A
ST1-8305	Sag: Ich möchte in der vierten Reihe sitzen	8305	i would like to sit in the fourth row*z	i would like to sit in the fourth row	1	1	ST1	A
ST1-8353	Sag: Ich möchte mit Postkarte bezahlen	8353	i would*z like to pay by post card	i would like to pay by post card	1	1	ST1	A
ST1-8362	Sag: Ich möchte in der ersten Reihe sitzen	8362	i want*z to sit*z in the first row*z	i want to sit in the first row	1	1	ST1	A
ST1-8381	Sag: Ich möchte mit Dollars bezahlen	8381	i would like to pay with dollars	i would like to pay with dollars	1	1	ST1	A
ST1-8395	Sag: Ich möchte mit Visa bezahlen	8395	can i pay with visa	can i pay with visa	1	1	ST1	A
ST1-8396	Sag: Ich möchte mit Visa bezahlen	8396	can i pay with visa	can i pay with visa	1	1	ST1	A
ST1-8397	Sag: Ich möchte mit Visa bezahlen	8397	can i pay with visa	can i pay with visa	1	1	ST1	A
ST1-8413	Sag: Ich möchte mit Visa bezahlen	8413	can i pay with visa*z	can i pay with visa	1	1	ST1	A
ST1-8414	Sag: Ich möchte mit Visa bezahlen	8414	can i pay with visa	can i pay with visa	1	1	ST1	A
ST1-8415	Sag: Ich möchte mit Visa bezahlen	8415	can i pay with visa	can i pay with visa	1	1	ST1	A
ST1-8430	Sag: Ich möchte mit Dollars bezahlen	8430	ok i want to pay with dollars	ok i want to pay with dollars	1	1	ST1	A
ST1-8431	Sag: Ich möchte mit Dollars bezahlen	8431	can i pay with dollars	can i pay with dollars	1	1	ST1	A
ST1-8472	Sag: Ich möchte mit Mastercard bezahlen	8472	i would like to pay with mastercard	i would like to pay with mastercard	1	1	ST1	A
ST1-8477	Sag: Ich möchte in der fünften Reihe sitzen	8477	i want to sit in the fifth row	i want to sit in the fifth row	1	1	ST1	A
ST1-8493	Sag: Ich möchte mit Kreditkarte bezahlen	8493	i would like to pay with my credit card	i would like to pay with my credit card	1	1	ST1	A
ST1-8494	Sag: Ich möchte mit Kreditkarte bezahlen	8494	i would like to pay with a credit card	i would like to pay with the credit card	1	1	ST1	A
ST1-8503	Sag: Ich möchte mit Dollars bezahlen	8503	can i pay with dollars	can i pay with dollars	1	1	ST1	A
ST1-8507	Sag: Ich möchte um 16 Uhr morgen abreisen	8507	i would like to leave tomorrow at four o'clock p m	i would like to leave tomorrow at four o'clock p m	1	1	ST1	A
ST1-8538	Sag: Ich möchte mit Visa bezahlen	8538	i would like to pay with visa	i would like to pay with visa	1	1	ST1	A
ST1-8556	Sag: Ich möchte am Dienstagmorgen abreisen	8556	i want to leave on tuesday morning	i want to leave on tuesday morning	1	1	ST1	A
ST1-8561	Sag: Ich möchte um 13 Uhr morgen abreisen	8561	i would like to leave at one p m tomorrow	i would like to leave at one p m tomorrow	1	1	ST1	A
ST1-8562	Sag: Ich möchte um 13 Uhr morgen abreisen	8562	i would like to leave tomorrow one p m	i would like to leave tomorrow one p m	1	1	ST1	A
ST1-8565	Sag: Ich möchte um 20 Uhr morgen abreisen	8565	i want to leave at eight o'clock tomorrow	i want to leave at eight o'clock tomorrow	1	1	ST1	A
ST1-8571	Sag: Ich möchte um 15 Uhr morgen abreisen	8571	i would like to leave at three p m tomorrow	i would like to leave at three pm tomorrow	1	1	ST1	A
ST1-8577	Sag: Ich möchte mit Postkarte bezahlen	8577	i would like to pay by post c*a i would like to pay by post card	i would like to pay by post card i would like to pay by post card	1	1	ST1	A
ST1-8578	Sag: Ich möchte mit Postkarte bezahlen	8578	i would like to pay by po*a post card	i would like to pay by post card	1	1	ST1	A
ST1-8587	Sag: Ich möchte um 21 Uhr morgen abreisen	8587	i want to leave at nine o'clock tomorrow	i want to leave at nine o'clock tomorrow	1	1	ST1	A
ST1-8599	Sag: Ich möchte mit Mastercard bezahlen	8599	i would like to pay by master card	i would like to pay by mastercard	1	1	ST1	A
ST1-8602	Sag: Ich möchte in der zweiten Reihe sitzen	8602	i would like to sit in the second row	i would like to sit in the second row	1	1	ST1	A
ST1-8615	Sag: Ich möchte mit Kreditkarte bezahlen	8615	i would like to pay by credit card	i would like to pay by credit card	1	1	ST1	A
ST1-8631	Sag: Ich möchte mit Postkarte bezahlen	8631	can i pay by post card	can i pay by post card	1	1	ST1	A
ST1-8634	Sag: Ich möchte mit Kreditkarte bezahlen	8634	can i pay by credit card	can i pay by credit card	1	1	ST1	A
ST1-8646	Sag: Ich möchte um 14 Uhr morgen abreisen	8646	i want to leave tomorrow at two p m	i want to leave tomorrow at two p m	1	1	ST1	A
ST1-8678	Sag: Ich möchte in der siebten Reihe sitzen	8678	i wouuld like to sit in the seventh row	i would like to sit in the seventh row	1	1	ST1	A
ST1-8694	Sag: Ich möchte um 11 Uhr morgen abreisen	8694	i would li*a i would like to leave tomorrow at eleven a m	i would like to leave tomorrow at eleven a m	1	1	ST1	A
ST1-8733	Sag: Ich möchte in der Mitte sitzen	8733	i want to sit in the middle	i want to sit in the middle	1	1	ST1	A
ST1-8741	Sag: Ich möchte mit Kreditkarte bezahlen	8741	i want to pay with credit card	i want to pay with credit card	1	1	ST1	A
ST1-8752	Sag: Ich möchte mit Visa bezahlen	8752	can i pay with visa	can i pay with visa	1	1	ST1	A
ST1-8761	Sag: Ich möchte in der fünften Reihe sitzen	8761	i want to sit in the fifth row	i want to sit in the fifth row	1	1	ST1	A
ST1-8775	Sag: Ich möchte mit Postkarte bezahlen	8775	i want to pay with post cards	i want to pay with post card	1	1	ST1	A
ST1-8776	Sag: Ich möchte mit Postkarte bezahlen	8776	i want to pay with post card	i want to pay with post card	1	1	ST1	A
ST1-8797	Sag: Ich möchte mit Kreditkarte bezahlen	8797	i want to pay with credit card	i want to pay with credit card	1	1	ST1	A
ST1-8807	Sag: Ich möchte in der fünften Reihe sitzen	8807	i want to sit in the fifth row	i want to sit in the fifth row	1	1	ST1	A
ST1-8811	Sag: Ich möchte mit Mastercard bezahlen	8811	i would like to pay by master card	i would like to pay by mastercard	1	1	ST1	A
ST1-8878	Sag: Ich möchte mit Kreditkarte bezahlen	8878	i want to pay with my card	i want to pay with mastercard	1	1	ST1	A
ST1-8897	Sag: Ich möchte am Samstagmorgen abreisen	8897	i want to leave on saturday*z morning	i want to leave on saturday morning	1	1	ST1	A
ST1-8912	Sag: Ich möchte am Sonntagmorgen abreisen	8912	i want to leave on sunday morning	i want to leave on sunday morning	1	1	ST1	A
ST1-8953	Sag: Ich möchte mit Postkarte bezahlen	8953	i want to pay with post card*z	i want to pay with post card	1	1	ST1	A
ST1-8954	Sag: Ich möchte mit Postkarte bezahlen	8954	i want to pay with post card*z	i want to pay with post card	1	1	ST1	A
ST1-8955	Sag: Ich möchte mit Postkarte bezahlen	8955	i want to pay with post cards	i want to pay with post card	1	1	ST1	A
ST1-8962	Sag: Ich möchte um 11 Uhr morgen abreisen	8962	i want to leave at eleven o'clock in the morning	i want to leave at eleven o'clock in the morning	1	1	ST1	A
ST1-8969	Sag: Ich möchte mit Mastercard bezahlen	8969	i want to pay with master card	i want to pay with mastercard	1	1	ST1	A
ST1-8971	Sag: Ich möchte mit Postkarte bezahlen	8971	i want to pay with post card	i want to pay with post card	1	1	ST1	A
ST1-8972	Sag: Ich möchte mit Dollars bezahlen	8972	i want to pay with dollars	i want to pay with dollars	1	1	ST1	A
ST1-9003	Sag: Ich möchte mit Dollars bezahlen	9003	can i pay with dollars	can i pay with dollars	1	1	ST1	A
ST1-9014	Sag: Ich möchte um 9 Uhr morgen abreisen	9014	i want to leave at nine a m tomorrow	i want to leave at nine a m tomorrow	1	1	ST1	A
ST1-9031	Sag: Ich möchte mit Kreditkarte bezahlen	9031	i want to pay with credit card	i want to pay with credit card	1	1	ST1	A
ST1-9035	Sag: Ich möchte am Montagabend gehen	9035	woul* i would like to go on monday evening	i would like to go on monday evening	1	1	ST1	A
ST1-9038	Sag: Ich möchte in der ersten Reihe sitzen	9038	i want to sit in the first row	i want to sit in the first row	1	1	ST1	A
ST1-9039	Sag: Ich möchte in der ersten Reihe sitzen	9039	i want to sit in the first row	i want to sit in the first row	1	1	ST1	A
ST1-9102	Sag: Ich möchte um 18 Uhr morgen abreisen	9102	i would like to leave tomorrow at six pm	i would like to leave tomorrow at six pm	1	1	ST1	A
ST1-9108	Sag: Ich möchte am Freitagnachmittag abreisen	9108	i would like to leave on friday afternoon	i would like to leave on friday afternoon	1	1	ST1	A
ST1-9121	Sag: Ich möchte mit Mastercard bezahlen	9121	can i pay with master card	can i pay with mastercard	1	1	ST1	A
