id	prompt	waveId	transcription	recResult	language	meaning	edition	category
ST1-7190	Sag: Ich möchte mit Mastercard bezahlen	7190	can i pay mastercard	can i pay mastercard	0	1	ST1	A
ST1-7191	Sag: Ich möchte mit Schweizer Franken bezahlen	7191	i would pay with swiss francs	i would pay with swiss francs	0	1	ST1	A
ST1-7198	Sag: Ich möchte mit Kreditkarte bezahlen	7198	i want pay with credit card	i want pay with credit card	0	1	ST1	A
ST1-7229	Sag: Ich möchte in der siebten Reihe sitzen	7229	i would like in the seventh reihe*v sitting	i would like in the seventh row sitting	0	1	ST1	A
ST1-7230	Sag: Ich möchte in der siebten Reihe sitzen	7230	i would like to sit in the seven row	i would like to sit in the seven row	0	1	ST1	A
ST1-7238	Sag: Ich möchte in der zehnten Reihe sitzen	7238	i would sit in the ten row	i would sit in the ten row	0	1	ST1	A
ST1-7239	Sag: Ich möchte in der zehnten Reihe sitzen	7239	i would like to sit in the ten row	i would like to sit in the ten row	0	1	ST1	A
ST1-7295	Sag: Ich möchte mit Kreditkarte bezahlen	7295	i'd like to pay with credit card	i'd like to pay with credit card	0	1	ST1	A
ST1-7314	Sag: Ich möchte mit Kreditkarte bezahlen	7314	i would you like to buy with the credit card	i would like to buy with the credit card	0	1	ST1	A
ST1-7320	Sag: Ich möchte mit Euros bezahlen	7320	i would like to buy by euros	i would like to buy by euros	0	1	ST1	A
ST1-7348	Sag: Ich möchte mit Mastercard bezahlen	7348	i'd like to pay with credit card	i'd like to pay with credit card	0	0	ST1	A
ST1-7380	Sag: Ich möchte um 11 Uhr morgen abreisen	7380	i want to leave at elf*v o'clock	i want to leave at elf o'clock	0	0	ST1	A
ST1-7419	Sag: Ich möchte mit Postkarte bezahlen	7419	i want to pay with credit card	i want to pay with credit card	0	1	ST1	A
ST1-7429	Sag: Ich möchte mit Mastercard bezahlen	7429	you can't have help at the silver level oh shit i want to pay with credit card	you can't have help at the silver level i want to pay with credit card	0	0	ST1	A
ST1-7430	Sag: Ich möchte mit Mastercard bezahlen	7430	i want to pay with credit card	i want to pay with credit card	0	0	ST1	A
ST1-7483	Sag: Ich möchte am Dienstagabend abreisen	7483	i would like to leave at thursday evening	i would like to leave at thursday evening	0	0	ST1	A
ST1-7489	Sag: Ich möchte um 18 Uhr morgen abreisen	7489	i would like to leave at eighteen o'clock tomorrow	i would like to leave at eighteen o'clock tomorrow	0	1	ST1	A
ST1-7497	Sag: Ich möchte um 15 Uhr morgen abreisen	7497	i would like to leave at fifteen o'clock tomorrow	i would like to leave at fifteen o'clock tomorrow	0	1	ST1	A
ST1-7498	Sag: Ich möchte um 15 Uhr morgen abreisen	7498	i want to leave at fifteen o'clock tomorrow	i want to leave at fifteen o'clock tomorrow	0	1	ST1	A
ST1-7499	Sag: Ich möchte um 15 Uhr morgen abreisen	7499	i want to leave at fifteen o'clock tomorrow	i want to leave at fifteen o'clock tomorrow	0	1	ST1	A
ST1-7504	Sag: Ich möchte um 17 Uhr morgen abreisen	7504	i want to leave at seventeen o'clock tomorrow	i want to leave at seventeen o'clock tomorrow	0	1	ST1	A
ST1-7506	Sag: Ich möchte um 17 Uhr morgen abreisen	7506	i want to leave at seventeen o'clock tomorrow	i want to leave at seventeen o'clock tomorrow	0	1	ST1	A
ST1-7636	Sag: Ich möchte mit Kreditkarte bezahlen	7636	can i pay by credit cards	can i pay by credit cards	0	1	ST1	A
ST1-7783	Sag: Ich möchte mit Postkarte bezahlen	7783	i want pay with post card	i want pay with post card	0	1	ST1	A
ST1-7785	Sag: Ich möchte mit Postkarte bezahlen	7785	i would like pay by post card	i would like pay by post card	0	1	ST1	A
ST1-7791	Sag: Ich möchte mit Mastercard bezahlen	7791	i would like pay by mastercard	i would like pay by mastercard	0	1	ST1	A
ST1-7810	Sag: Ich möchte mit Mastercard bezahlen	7810	i would like pay by mastercard	i would like pay by mastercard	0	1	ST1	A
ST1-7811	Sag: Ich möchte mit Mastercard bezahlen	7811	i would like pay by mastercard	i would like pay by mastercard	0	1	ST1	A
ST1-7825	Sag: Ich möchte mit Mastercard bezahlen	7825	i would like pay by card	i would like pay by card	0	1	ST1	A
ST1-7826	Sag: Ich möchte mit Mastercard bezahlen	7826	i would like pay by mastercard	i would like pay by mastercard	0	1	ST1	A
ST1-7839	Sag: Ich möchte in der achten Reihe sitzen	7839	i would like sit on the eight series*z	i would like sit on the eight series	0	0	ST1	A
ST1-7846	Sag: Ich möchte in der neunten Reihe sitzen	7846	i want sit on the nine row	i want sit on the nine row	0	1	ST1	A
ST1-7856	Sag: Ich möchte in der zweiten Reihe sitzen	7856	i want to sit on second row	i want to sit on second row	0	1	ST1	A
ST1-7866	Sag: Ich möchte um 19 Uhr morgen abreisen	7866	i would like leave tomorrow on seven o'clock	i would like to leave tomorrow on seven o'clock	0	1	ST1	A
ST1-7870	Sag: Ich möchte nächste Woche abreisen	7870	i would like leave next week	i would like leave next week	0	1	ST1	A
ST1-7880	Sag: Ich möchte am Samstagnachmittag abreisen	7880	i would like leave on sunday afternoon	i would like to leave on sunday afternoon	0	0	ST1	A
ST1-7884	Sag: Ich möchte am Samstagabend abreisen	7884	i would like leave on saturday evening	i would like leave on saturday evening	0	1	ST1	A
ST1-7888	Sag: Ich möchte am Dienstag abreisen	7888	i would like leave on tuesday	i would like leave on tuesday	0	1	ST1	A
ST1-7892	Sag: Ich möchte am Freitag abreisen	7892	i would like leave on friday	i would like leave on friday	0	1	ST1	A
ST1-7900	Sag: Ich möchte am Donnerstagmorgen abreisen	7900	i would like leave on thursday morning	i would like leave on thursday morning	0	1	ST1	A
ST1-7907	Sag: Ich möchte am Sonntagabend abreisen	7907	i would like leave on sunday evening	i would like leave on sunday evening	0	1	ST1	A
ST1-7921	Sag: Ich möchte mit Mastercard bezahlen	7921	i would like pay with mastercard	i would like pay with mastercard	0	1	ST1	A
ST1-7940	Sag: Ich möchte mit Mastercard bezahlen	7940	i would like pay with mastercard	i would like pay with mastercard	0	1	ST1	A
ST1-7959	Sag: Ich möchte mit dem Manager sprechen	7959	i would like speak with manager	i would like speak with manager	0	1	ST1	A
ST1-7967	Sag: Ich möchte mit Visa bezahlen	7967	i would like pay with visa*z	i would like pay with visa	0	1	ST1	A
ST1-7984	Sag: Ich möchte mit dem Manager sprechen	7984	i would like speak with manager	i would like speak with manager	0	1	ST1	A
ST1-7989	Sag: Ich möchte mit Mastercard bezahlen	7989	i would like pay with mastercard	i would like pay with mastercard	0	1	ST1	A
ST1-7998	Sag: Ich möchte mit Visa bezahlen	7998	i would like pay with visa*z	i would like pay with visa	0	1	ST1	A
ST1-8005	Sag: Ich möchte mit dem Manager sprechen	8005	i would like speak with manager	i would like speak with manager	0	1	ST1	A
ST1-8013	Sag: Ich möchte mit Mastercard bezahlen	8013	i would like pay with master card	i would like pay with mastercard	0	1	ST1	A
ST1-8071	Sag: Ich möchte in der dritten Reihe sitzen	8071	i want sit in the third ram	i want sit in the third ram	0	0	ST1	A
ST1-8080	Sag: Ich möchte in der vierten Reihe sitzen	8080	i want sit in the fourth ram	i want sit in the fourth ram	0	0	ST1	A
ST1-8088	Sag: Ich möchte mit Postkarte bezahlen	8088	i would pay with the post card	i would pay with the post card	0	1	ST1	A
ST1-8095	Sag: Ich möchte mit Mastercard bezahlen	8095	i want pay by mastercard	i want pay by mastercard	0	1	ST1	A
ST1-8145	Sag: Ich möchte mit Visa bezahlen	8145	i want pay by visa i want*z pay by visa	i want pay by visa i want pay by visa	0	1	ST1	A
ST1-8152	Sag: Ich möchte mit Postkarte bezahlen	8152	i want pay with the post card	i want pay with the post card	0	1	ST1	A
ST1-8153	Sag: Ich möchte mit Postkarte bezahlen	8153	i want to pay with the post card	i want to pay with post card	0	1	ST1	A
ST1-8190	Sag: Ich möchte um 14 Uhr morgen abreisen	8190	i i would oder* i want i want leave at two pm	i want i want leave at two pm	0	0	ST1	A
ST1-8191	Sag: Ich möchte um 14 Uhr morgen abreisen	8191	i want to leave at two o'clock	i want to leave at two o'clock	0	0	ST1	A
ST1-8195	Sag: Ich möchte am Donnerstagnachmittag abreisen	8195	i want to leave at thursday afternoon	i want to leave at thursday afternoon	0	1	ST1	A
ST1-8220	Sag: Ich möchte mit Postkarte bezahlen	8220	i would like to pay with the post card	i would like to pay with the post card	0	1	ST1	A
ST1-8230	Sag: Ich möchte mit Postkarte bezahlen	8230	i would like to pay with the post card	i would like to pay with the post card	0	1	ST1	A
ST1-8245	Sag: Ich möchte mit Kreditkarte bezahlen	8245	i would like to pay with the credit card	i would like to pay with the credit card	0	1	ST1	A
ST1-8268	Sag: Ich möchte mit Kreditkarte bezahlen	8268	i would like to pay with the credit card	i would like to pay with the credit card	0	1	ST1	A
ST1-8300	Sag: Ich möchte mit Postkarte bezahlen	8300	i would*z like pay by post card	i would like pay by post card	0	1	ST1	A
ST1-8315	Sag: Ich möchte mit Visa bezahlen	8315	can i pay visa	can i pay with visa	0	1	ST1	A
ST1-8376	Sag: Ich möchte mit Kreditkarte bezahlen	8376	can pay with the fucking credit card du*v scheiss*v hueresohn*v	can i pay with the fucking credit cards lisbon	0	0	ST1	A
ST1-8442	Sag: Ich möchte um 18 Uhr morgen abreisen	8442	i would like to leave tomorrow at eight o'clock	i would like to leave tomorrow at eight o'clock	0	0	ST1	A
ST1-8444	Sag: Ich möchte um 18 Uhr morgen abreisen	8444	i would like leave tomorrow at eighteen o'clock	i would like leave tomorrow at eighteen o'clock	0	1	ST1	A
ST1-8506	Sag: Ich möchte um 16 Uhr morgen abreisen	8506	i would leave at ah four o'clock p m	i would leave at four o'clock p m	0	1	ST1	A
ST1-8641	Sag: Ich möchte mit Kreditkarte bezahlen	8641	can i pay*z with the credit card	can i pay with the credit card	0	1	ST1	A
ST1-8659	Sag: Ich möchte mit Kreditkarte bezahlen	8659	i would like to pay*z with credit card	i would like to pie with credit card	0	1	ST1	A
ST1-8662	Sag: Ich möchte mit Kreditkarte bezahlen	8662	i would like to pay*z with a credit card	i would like to pie with credit card	0	1	ST1	A
ST1-8679	Sag: Ich möchte in der siebten Reihe sitzen	8679	i want to sit in the seven row	i want to sit in the seven row	0	1	ST1	A
ST1-8687	Sag: Ich möchte mit Postkarte bezahlen	8687	i want to pay*z with credit card	i want to pie with credit card	0	1	ST1	A
ST1-8688	Sag: Ich möchte mit Postkarte bezahlen	8688	i want to pay with karte*v	i want to pay with dollars bedroom	0	0	ST1	A
ST1-8692	Sag: Ich möchte um 11 Uhr morgen abreisen	8692	i want to leave at elf*v o'clock	i want to leave at elf o'clock	0	0	ST1	A
ST1-8693	Sag: Ich möchte um 11 Uhr morgen abreisen	8693	shut up bi*a	shut up	0	0	ST1	A
ST1-8710	Sag: Ich möchte mit Kreditkarte bezahlen	8710	i want to pay*z with credit card	i want to pie with credit card	0	1	ST1	A
ST1-8717	Sag: Ich möchte mit Kreditkarte bezahlen	8717	i want to pay with credit card	i want to pay with credit card	0	1	ST1	A
ST1-8740	Sag: Ich möchte mit Kreditkarte bezahlen	8740	i want to pay with credit card i want to pay with credit card	i want to pay with credit card i want to pay with credit card	0	0	ST1	A
ST1-8745	Sag: Ich möchte am Mittwochmorgen abreisen	8745	i want to leave at wednesday morning	i want to leave at wednesday morning	0	1	ST1	A
ST1-8750	Sag: Ich möchte mit Visa bezahlen	8750	i want to pay with credit card	i want to pay with credit card	0	0	ST1	A
ST1-8796	Sag: Ich möchte mit Kreditkarte bezahlen	8796	i want pay with credit card	i want pay with credit card	0	1	ST1	A
ST1-8840	Sag: Ich möchte mit Postkarte bezahlen	8840	i want to pay with post cards	i want to pay with post cards	0	1	ST1	A
ST1-8841	Sag: Ich möchte mit Postkarte bezahlen	8841	i would like to pay with post cards	i would like to pay with post card	0	1	ST1	A
ST1-8879	Sag: Ich möchte mit Kreditkarte bezahlen	8879	i want pay with card	i want pay with card	0	1	ST1	A
ST1-8880	Sag: Ich möchte mit Kreditkarte bezahlen	8880	i want pay with credit card	i want pay with credit card	0	1	ST1	A
ST1-8890	Sag: Ich möchte mit Postkarte bezahlen	8890	want pay with post card	i want pay with post card	0	1	ST1	A
ST1-8904	Sag: Ich möchte mit Kreditkarte bezahlen	8904	i went to pay with uh credit*z card	i went to pay with the credit card	0	1	ST1	A
ST1-8905	Sag: Ich möchte mit Kreditkarte bezahlen	8905	i went to pay with credit*z card	i went to pay with credit card	0	1	ST1	A
ST1-8917	Sag: Ich möchte am Dienstagabend abreisen	8917	want to leave at tuesday evening	i want to leave at tuesday evening	0	1	ST1	A
ST1-8994	Sag: Ich möchte mit Kreditkarte bezahlen	8994	i would like i would like to pay with credit card	i would like i would like to pay with credit card	0	0	ST1	A
ST1-9001	Sag: Ich möchte mit Kreditkarte bezahlen	9001	would i play by credit card	would i pay by credit card	0	0	ST1	A
ST1-9002	Sag: Ich möchte mit Dollars bezahlen	9002	i would like with dollars	i would like with dollars	0	0	ST1	A
ST1-9032	Sag: Ich möchte mit Kreditkarte bezahlen	9032	would i pay by credit card	would i pay by credit card	0	0	ST1	A
ST1-9034	Sag: Ich möchte am Montagabend gehen	9034	i want to go at monday evening	i want to go at monday evening	0	1	ST1	A
ST1-9076	Sag: Ich möchte mit Kreditkarte bezahlen	9076	i like um buy with credit card	i like to buy with credit card	0	1	ST1	A
ST1-9077	Sag: Ich möchte mit Dollars bezahlen	9077	i will buy with dollars	i will buy with dollars	0	1	ST1	A
ST1-9086	Sag: Ich möchte mit Kreditkarte bezahlen	9086	i like buy with credit card	i like buy with credit card	0	1	ST1	A
ST1-9093	Sag: Ich möchte mit Kreditkarte bezahlen	9093	i would like to buy with credit card	i would like to buy with credit card	0	1	ST1	A
ST1-9127	Sag: Ich möchte mit Pfund bezahlen	9127	can i pay with pound	can i pay with pounds	0	1	ST1	A
ST1-9165	Sag: Ich möchte mit Mastercard bezahlen	9165	i would like to pay by post card opsi*v	i would like to pay by postcard forty	0	0	ST1	A
ST1-9182	Sag: Ich möchte mit Euros bezahlen	9182	i want to pay with euro*z	i want to pay with euro	0	1	ST1	A
ST1-9184	Sag: Ich möchte mit Euros bezahlen	9184	i want to pay with euros fuck you	i want to pay with euros fuck you	0	0	ST1	A
ST1-9197	Sag: Ich möchte mit Postkarte bezahlen	9197	can i pay with master ca*a card	can i pay with mastercard	0	0	ST1	A
ST1-9199	Sag: Ich möchte mit Mastercard bezahlen	9199	i want pay with the master card	i will pay with the mastercard	0	1	ST1	A
ST1-9200	Sag: Ich möchte mit Mastercard bezahlen	9200	i want pay with the master card	i want pay with the mastercard	0	1	ST1	A
ST1-9201	Sag: Ich möchte mit Mastercard bezahlen	9201	what the fuck man	what the fuck man	0	0	ST1	A
ST1-9206	Sag: Ich möchte mit Mastercard bezahlen	9206	i want pay with the mastercard	i want pay with the mastercard	0	1	ST1	A
ST1-9213	Sag: Ich möchte mit Mastercard bezahlen	9213	i would pay with mastercard please	i would pay with mastercard please	0	1	ST1	A
ST1-9223	Sag: Ich möchte mit Mastercard bezahlen	9223	i would pay with mastercard	i would pay with mastercard	0	1	ST1	A
ST1-9253	Sag: Ich möchte mit Euros bezahlen	9253	i would like pay with euro	i would like pay with euro	0	1	ST1	A
ST1-9266	Sag: Ich möchte mit Kreditkarte bezahlen	9266	i would like pay with master card	i would like pay with mastercard	0	0	ST1	A
ST1-9282	Sag: Ich möchte mit Mastercard bezahlen	9282	i would pay with mastercard	i would pay with mastercard	0	1	ST1	A
ST1-9288	Sag: Ich möchte in der fünften Reihe sitzen	9288	i want seat in the fifth um euh fifth euh	i want seat in the fifth seven six	0	0	ST1	A
ST1-9301	Sag: Ich möchte mit Mastercard bezahlen	9301	i would pay with mastercard	i would pay with mastercard	0	1	ST1	A
ST1-9322	Sag: Ich möchte mit Mastercard bezahlen	9322	i like to pay with the mastercard	i like to pay with mastercard	0	1	ST1	A
ST1-9340	Sag: Ich möchte am Montagnachmittag abreisen	9340	i like to leave at monday afternoon	i like to leave at monday afternoon	0	1	ST1	A
ST1-9346	Sag: Ich möchte mit Postkarte bezahlen	9346	and you must learn better english	and you must learn better english	0	0	ST1	A
ST1-9351	Sag: Ich möchte mit Kreditkarte bezahlen	9351	i like to pay with euh pay car	i like to pay with a pay car	0	0	ST1	A
ST1-9361	Sag: Ich möchte mit Kreditkarte bezahlen	9361	i like to pay with a pay card	i like to pay with pay card	0	0	ST1	A
ST1-9369	Sag: Ich möchte mit Visa bezahlen	9369	i like to pay with visa*z is that ok	i like to pay with visa that ok	0	1	ST1	A
ST1-9382	Sag: Ich möchte mit Visa bezahlen	9382	i like to pay with visa	i like to pay with visa	0	1	ST1	A
ST1-9392	Sag: Ich möchte mit Mastercard bezahlen	9392	i like to pay with mastercard	i like to pay with mastercard	0	1	ST1	A
ST1-9402	Sag: Ich möchte mit Postkarte bezahlen	9402	i like to pay with a post*z card	i like to pay with a post card	0	1	ST1	A
ST1-9408	Sag: Ich möchte mit Mastercard bezahlen	9408	i like to pay with mastercard	i like to pay with mastercard	0	1	ST1	A
ST1-9414	Sag: Ich möchte mit Postkarte bezahlen	9414	i would like to pay with the po*a post card	i would like to pay with the post card	0	1	ST1	A
ST1-9423	Sag: Ich möchte mit Visa bezahlen	9423	can i pay with the visa card	can i pay with the visa card	0	1	ST1	A
ST1-9424	Sag: Ich möchte mit Visa bezahlen	9424	i would like to pay with the visa card	i would like to pay with the visa card	0	1	ST1	A
ST1-9436	Sag: Ich möchte mit Kreditkarte bezahlen	9436	i want to buy with a cre*a credit card	i want to buy with a credit card	0	1	ST1	A
ST1-9437	Sag: Ich möchte mit Kreditkarte bezahlen	9437	i would like to pay with by the credit card	i would like to pay by credit card	0	1	ST1	A
ST1-9488	Sag: Ich möchte am Freitagabend abreisen	9488	i want to leave at friday in the evening	i want to leave at friday evening	0	1	ST1	A
ST1-9561	Sag: Ich möchte am Dienstagmorgen abreisen	9561	i would like to leave on thursday evening	i would like to leave on thursday evening	0	0	ST1	A
ST1-9710	Sag: Ich möchte am Samstagabend abreisen	9710	i would like to leave at saturday evening	i would like to leave at saturday evening	0	1	ST1	A
ST1-9748	Sag: Ich möchte am Dienstagabend abreisen	9748	i want to leave at tuesday evening	i want to leave at tuesday evening	0	1	ST1	A
ST1-9920	Sag: Ich möchte mit Kreditkarte bezahlen	9920	i would like to buy with a credit card	i would like to buy with the credit card	0	1	ST1	A
ST1-9921	Sag: Ich möchte mit Dollars bezahlen	9921	i would like to buy with dollars	i would like to buy with dollars	0	1	ST1	A
ST1-9927	Sag: Ich möchte mit Kreditkarte bezahlen	9927	i would like to buy with the credit card	i would like to buy with the credit card	0	1	ST1	A
ST1-9967	Sag: Ich möchte mit Visa bezahlen	9967	i would like to buy with visa	i would like to buy with visa	0	1	ST1	A
ST1-9981	Sag: Ich möchte mit Postkarte bezahlen	9981	i would like to buy*z with the postcard	i would like to buy with the post card	0	1	ST1	A
ST1-9982	Sag: Ich möchte mit Postkarte bezahlen	9982	i would like to buy*z with post card	i would like to buy with post card	0	1	ST1	A
ST1-9991	Sag: Ich möchte mit Kreditkarte bezahlen	9991	i would like to buy with the credit card	i would like to buy with the credit card	0	1	ST1	A
ST1-10005	Sag: Ich möchte mit Visa bezahlen	10005	i would like to buy*z with visa	i would like to buy with visa	0	1	ST1	A
ST1-10016	Sag: Ich möchte mit Kreditkarte bezahlen	10016	i would like to buy with the credit card	i would like to buy with the credit card	0	1	ST1	A
ST1-10017	Sag: Ich möchte mit Dollars bezahlen	10017	i would like to buy with dollars	i would like to buy with dollars	0	1	ST1	A
ST1-10030	Sag: Ich möchte mit Visa bezahlen	10030	i would like to buy with visa	i would like to buy with visa	0	1	ST1	A
ST1-10031	Sag: Ich möchte mit Schweizer Franken bezahlen	10031	i would like to buy with swiss francs	i would like to buy with swiss francs	0	1	ST1	A
ST1-10046	Sag: Ich möchte mit Kreditkarte bezahlen	10046	i would like to buy with the credit card	i would like to buy with the credit card	0	1	ST1	A
ST1-10073	Sag: Ich möchte mit Postkarte bezahlen	10073	i would like to buy*z with the post card	i would like to buy with the post card	0	1	ST1	A
ST1-10081	Sag: Ich möchte in der fünften Reihe sitzen	10081	i want to sit in the rift in the fifth row*z	i want to sit in the risk in the fifth row	0	0	ST1	A
ST1-10099	Sag: Ich möchte mit Kreditkarte bezahlen	10099	i would like to buy with the credit card	i would like to buy with the credit card	0	1	ST1	A
ST1-10123	Sag: Ich möchte mit Visa bezahlen	10123	i'd like to pay with the visa	i would like to pay with visa	0	1	ST1	A
ST1-10140	Sag: Ich möchte mit Kreditkarte bezahlen	10140	i'd like to pay with the credit card	i'd like to pay with the credit card	0	1	ST1	A
ST1-10147	Sag: Ich möchte am Montagabend abreisen	10147	i'd like to leave at monday evening	i'd like to leave at monday evening	0	1	ST1	A
ST1-10157	Sag: Ich möchte am Dienstagabend abreisen	10157	i'd like to leave at tuesday evening	i'd like to leave at tuesday evening	0	1	ST1	A
ST1-10163	Sag: Ich möchte mit Kreditkarte bezahlen	10163	i'd like to pay with credit card	i'd like to pay with credit card	0	1	ST1	A
ST1-10173	Sag: Ich möchte mit Euros bezahlen	10173	i'd like to pay with euros	i'd like to pay with euro	0	1	ST1	A
ST1-10186	Sag: Ich möchte in der vierten Reihe sitzen	10186	i'd like to sit in the first row	i'd like to sit in the first row	0	0	ST1	A
ST1-10212	Sag: Ich möchte mit Kreditkarte bezahlen	10212	i would like to pay with the credit card	i would like to pay with the credit card	0	1	ST1	A
ST1-10225	Sag: Ich möchte am Samstagnachmittag abreisen	10225	i would like to leave on saturday	i would like to leave on saturday	0	0	ST1	A
ST1-10226	Sag: Ich möchte am Samstagnachmittag abreisen	10226	i would like to leave on saturday	i would like to leave on saturday	0	0	ST1	A
ST1-10265	Sag: Ich möchte um 22 Uhr morgen abreisen	10265	i would like to leave at ten o'clock in the morning tomorrow	i would like to leave at ten o'clock in the morning tomorrow	0	0	ST1	A
ST1-10294	Sag: Ich möchte mit Postkarte bezahlen	10294	i would like to pay with the post card	i would like to pay with the post card	0	1	ST1	A
ST1-10318	Sag: Ich möchte mit Mastercard bezahlen	10318	you can't use help at the silver level	you can't use help at the silver level	0	0	ST1	A
ST1-10388	Sag: Ich möchte mit Kreditkarte bezahlen	10388	can i pay with the credit card	can i pay with the credit card	0	1	ST1	A
ST1-10406	Sag: Ich möchte hinten sitzen	10406	i want to sit behind	i want to sit behind	0	0	ST1	A
ST1-10453	Sag: Ich möchte am Freitagabend gehen	10453	i want*z to go at friday night	i want to go at friday night	0	1	ST1	A
ST1-10462	Sag: Ich möchte in der sechsten Reihe sitzen	10462	i would like to sit in the sixth row	i would like to sit in the sixth row	0	0	ST1	A
ST1-10521	Sag: Ich möchte am Dienstagnachmittag abreisen	10521	i would like to leave at thursday afternoon	i would like to leave at thursday afternoon	0	0	ST1	A
ST1-10522	Sag: Ich möchte am Dienstagnachmittag abreisen	10522	i want to leave at thursday afternoon	i want to leave at thursday afternoon	0	0	ST1	A
ST1-10523	Sag: Ich möchte am Dienstagnachmittag abreisen	10523	i want to leave at tuesday afternoon	i want to leave at tuesday afternoon	0	1	ST1	A
ST1-10527	Sag: Ich möchte am Montagabend abreisen	10527	i want to leave at monday night	i want to leave at monday night	0	1	ST1	A
ST1-10533	Sag: Ich möchte am Sonntagnachmittag abreisen	10533	i want to leave at sunday afternoon	i want to leave at sunday afternoon	0	1	ST1	A
ST1-10534	Sag: Ich möchte am Sonntagnachmittag abreisen	10534	i want to leave at sunday afternoon	i want to leave at sunday afternoon	0	1	ST1	A
ST1-10580	Sag: Ich möchte in der fünften Reihe sitzen	10580	i want to sit in the five reihen*v	i want to sit in the five lisbon	0	0	ST1	A
ST1-10581	Sag: Ich möchte in der fünften Reihe sitzen	10581	i want	i want	0	0	ST1	A
ST1-10672	Sag: Ich möchte mit Mastercard bezahlen	10672	i want to pay with the master card	i want to pay with mastercard	0	1	ST1	A
ST1-10673	Sag: Ich möchte mit Mastercard bezahlen	10673	i want pay by master card	i want pay by mastercard	0	1	ST1	A
ST1-10688	Sag: Ich möchte am Donnerstagmorgen abreisen	10688	i want to leave at thursday mor*a	i want to leave at thursday morning	0	1	ST1	A
ST1-10692	Sag: Ich möchte am Donnerstagabend abreisen	10692	i want to leave at*z thursday evening	i want to leave at thursday evening	0	1	ST1	A
ST1-10693	Sag: Ich möchte am Donnerstagabend abreisen	10693	i want to leave at thursday night	i want to leave at thursday night	0	1	ST1	A
ST1-10694	Sag: Ich möchte am Donnerstagabend abreisen	10694	i want to leave at thursday night	i want to leave at thursday night	0	1	ST1	A
ST1-10698	Sag: Ich möchte am Sonntagabend abreisen	10698	i want to leave at sunday night	i want to leave at sunday night	0	1	ST1	A
ST1-10734	Sag: Ich möchte in der siebten Reihe sitzen	10734	i'd like to sit in the seven row*z	i'd like to sit in the seven row	0	1	ST1	A
ST1-10735	Sag: Ich möchte in der siebten Reihe sitzen	10735	i would like to sit in the seventh line	i would like to sit in the seventh line	0	1	ST1	A
ST1-10823	Sag: Ich möchte in der achten Reihe sitzen	10823	i would like to sit in the eighth reihe*v	i would like to sit in the eighth row	0	0	ST1	A
ST1-10837	Sag: Ich möchte in der sechsten Reihe sitzen	10837	i want to sit in the sixth line	i want to sit in the sixth line	0	1	ST1	A
ST1-10924	Sag: Ich möchte um 14 Uhr morgen abreisen	10924	i'd like to leave two o'clock at the evening	i'd like to leave two o'clock at the evening	0	0	ST1	A
ST1-10925	Sag: Ich möchte um 14 Uhr morgen abreisen	10925	i want*z to leave at two o'clock a m	i want to leave at two o'clock a m	0	0	ST1	A
ST1-10926	Sag: Ich möchte um 14 Uhr morgen abreisen	10926	i want to leave at two o'clock evening	i want to leave at two o'clock evening	0	0	ST1	A
ST1-10930	Sag: Ich möchte am Freitagabend abreisen	10930	i want to leave at friday night	i want to leave at friday night	0	1	ST1	A
ST1-10932	Sag: Ich möchte am Freitagabend abreisen	10932	i want to leave at friday night	i want to leave at friday night	0	1	ST1	A
ST1-10977	Sag: Ich möchte am Samstagnachmittag abreisen	10977	i want to leave at saturday afternoon	i want to leave at saturday afternoon	0	1	ST1	A
ST1-10979	Sag: Ich möchte am Samstagnachmittag abreisen	10979	i want to leave at saturday afternoon	i want to leave at saturday afternoon	0	1	ST1	A
ST1-10987	Sag: Ich möchte um 8 Uhr morgen abreisen	10987	i want to leave at eight o'clock morning	i want to leave at eight o'clock morning	0	1	ST1	A
ST1-10992	Sag: Ich möchte am Freitagmorgen abreisen	10992	i want to leave at friday morning	i want to leave at friday morning	0	1	ST1	A
ST1-11033	Sag: Ich möchte mit Visa bezahlen	11033	i wish to pay by credit card	i wish to pay by credit card	0	0	ST1	A
ST1-11036	Sag: Ich möchte um 15 Uhr morgen abreisen	11036	i'd like to leave a*a	i'd like to leave at	0	0	ST1	A
ST1-11048	Sag: Ich möchte am Samstagabend gehen	11048	i want to go at saturday*z night	i want to go at saturday night	0	1	ST1	A
ST1-11051	Sag: Ich möchte in der siebten Reihe sitzen	11051	i'd like to sit in the seventh line	i'd like to sit in the seventh line	0	0	ST1	A
ST1-11064	Sag: Ich möchte mit Kreditkarte bezahlen	11064	i'd like to buy with a credit card	i'd like to buy with a credit card	0	1	ST1	A
ST1-11071	Sag: Ich möchte mit Postkarte bezahlen	11071	i'd like to buy with a post card	i'd like to buy with a post card	0	1	ST1	A
ST1-11081	Sag: Ich möchte am Donnerstagabend abreisen	11081	i would like at tuesday evening	i would like at tuesday evening	0	0	ST1	A
ST1-11096	Sag: Ich möchte mit Mastercard bezahlen	11096	i'd like to buy with mastercard	i'd like to buy with mastercard	0	1	ST1	A
ST1-11098	Sag: Ich möchte mit Visa bezahlen	11098	i'd like to buy with visa*z	i'd like to buy with visa	0	1	ST1	A
ST1-11100	Sag: Ich möchte mit Postkarte bezahlen	11100	i'd like to buy with post card	i'd like to buy with post card	0	1	ST1	A
